Dataset,TaggedPitchType,PitcherThrows,RelSpeed_Mean,RelSpeed_Median,RelSpeed_Std,SpinRate_Mean,SpinRate_Median,SpinRate_Std,IVB_Mean,IVB_Median,IVB_Std,HB_Mean,HB_Median,HB_Std,Extension_Mean,Extension_Median,Extension_Std,RelHeight_Mean,RelHeight_Median,RelHeight_Std,VAA_Mean,VAA_Median,VAA_Std,HAA_Mean,HAA_Median,HAA_Std
SEC,Sweeper,Right,81.0893165,81.0933585,1.6014839129390275,2672.3133274624997,2695.1208795499997,268.7060247059578,1.76870225,2.7450789999999996,3.3541096656309084,-10.485861499999999,-11.0011555,4.519765419363349,5.596389500000001,5.6977985,0.482616317143598,5.3604424999999996,5.353386,0.42455422086230626,-6.907871762500001,-6.8645139,1.1336401237706446,-3.589304575,-3.43760385,1.3705233665484227
SEC,Sweeper,Left,77.326134,77.997143,3.7941620136590744,2578.013435425,2521.41739745,287.167205791232,-1.1853237499999998,-1.7989744999999995,1.813680427047496,18.58146125,17.8284625,2.206496426731683,5.504772000000001,5.51992,0.2828562485017788,5.397685000000001,5.617084999999999,0.6907093025470267,-7.9411978,-7.7643094,0.9785230879828849,6.334567825,5.7144831,2.2317784914633068
SEC,Knuckleball,Right,77.1415835,80.29711,8.659207197299313,2376.4561182,2610.4694280000003,454.5762591248741,1.4492489999999998,1.6522649999999999,8.142604681664768,-7.931108,-9.806235000000001,5.564160327747215,5.476871999999999,5.442905,0.605323428768456,5.461587,5.710240000000001,1.0998608447167306,-8.0855756,-8.172207499999999,2.0881306703086953,-2.9884300999999995,-2.1916165,1.4929322290005966
SEC,Knuckleball,Left,79.16491500000001,79.16491500000001,2.5323449999999994,2224.9727270000003,2224.9727270000003,78.8102080000001,4.267955,4.267955,0.336025,4.70752,4.70752,8.944099999999999,5.410135,5.410135,0.21533500000000005,5.872285,5.872285,0.7132749999999999,-7.216748,-7.216748,0.5943620000000003,1.208939,1.208939,2.728138
BIG 12,Fastball,Right,92.28307958216783,92.4620245,2.5316700559100758,2329.183154155595,2337.9406017,159.93119097268666,17.953686954545457,18.620735,3.7908856495297054,14.36757394055944,14.377583,4.099301790920074,6.229287620629371,6.246406,0.4649307087581335,5.924868043706295,5.9799925,0.528773359642852,-4.2051045903846145,-4.21663,0.6218908046105908,0.2075718512237764,0.21523970000000048,0.785857866759666
BIG 12,Fastball,Left,90.38308151627908,90.28521,2.5692277022034746,2275.527248604186,2282.0414931,157.8695510256103,17.685769506976747,18.158549999999998,3.62573723467447,-6.451198786046511,-6.786548,5.606705881340508,6.077704553488373,6.0705029999999995,0.4819498212789626,5.907018744186047,5.94171,0.4474541452689403,-4.415477212558139,-4.349887,0.6088907089806078,2.264381044651163,2.2550034,0.9280667015988491
BIG 12,Slider,Right,82.97686873333332,83.158049,3.1125463819322814,2500.2838750162164,2503.1523584,244.7789985368655,3.9717061189189193,4.5725679999999995,4.406178696442793,-2.5697432846846837,-2.24728,5.967878289171849,5.785446956756758,5.7716,0.47423322775682963,5.793540300900901,5.825806,0.5176704277735131,-6.7039435185585585,-6.6553366,0.924100573323993,-1.883722064324324,-1.8732951999999998,1.1358689011837888
BIG 12,Slider,Left,80.99718603414635,80.895258,3.114687078247484,2431.8561069604875,2421.1370110000003,243.4830588940324,2.853617380487805,3.36005,5.234149595220298,10.60932612195122,10.608096,5.487868505417639,5.7093998292682935,5.6870829999999994,0.4756778020468804,5.76840923902439,5.7820350000000005,0.44376833596443127,-6.9606542936585365,-6.8575906,1.0152159776833987,4.36667557804878,4.3315458,1.3291656322689138
BIG 12,ChangeUp,Right,84.58621188080808,84.743032,2.698072842454164,1990.685395291515,1987.2533987,309.8100160217204,10.51140921010101,10.99264,4.161645056666659,16.010108565656566,17.108938000000002,5.288488192280592,6.109622096969698,6.142462,0.4816404148558214,5.723914557575758,5.75931,0.5086936334071601,-6.056445282626263,-5.9913924,0.968187029207302,0.49216218202020207,0.644460799999999,1.2264369658252348
BIG 12,ChangeUp,Left,82.67200637055838,82.58588,2.900898509872056,1936.1306191629442,1911.4897717,302.04409202989655,10.151376908629441,10.848755999999998,4.526022631104799,-6.385603294416244,-8.939131999999999,8.0618161779739,6.052362558375634,6.079062,0.5407214054278983,5.716163796954315,5.7126,0.46180634541053106,-6.185879447715736,-6.180678199999999,0.8619116529911853,1.9568041802030458,1.8240142000000001,1.203858110554484
BIG 12,Curveball,Right,80.08300918881119,80.127616,3.0847167362113366,2494.684162881119,2504.3026477999997,285.58794469752337,-3.132946044289044,-3.7491779999999997,6.0054670115324855,-4.926675095571095,-5.135222999999999,6.330522616778853,5.673067920745921,5.704562,0.46534138420873244,5.9140229184149185,5.952216,0.4649785678133491,-7.771672725174825,-7.7462985,1.0236255061903798,-1.8343399482517484,-1.7548584999999997,1.2002783290786114
BIG 12,Curveball,Left,78.7632094493671,78.779864,3.2332980272395253,2397.3588274044305,2398.1089989,300.3348299188018,-2.537760607594936,-3.299970499999999,6.062612359620921,11.106246841772153,11.8584575,6.157309830995667,5.5574319177215195,5.600935,0.5457840551428877,5.873811405063291,5.880974,0.43555633207316113,-7.942255640506329,-7.9793131,1.0468011585563861,3.778636653797468,3.94427235,1.4741578615134223
BIG 12,Sinker,Right,91.2484725909091,91.778355,3.1525721975527783,2278.475463497203,2278.330566,195.79540660913045,12.725015867132868,13.5234365,4.3986633393248775,16.663241412587414,17.895001999999998,5.64812208458397,6.002822479020979,6.019005,0.5258848099376637,5.661893545454546,5.736625,0.5498956377549339,-5.069112607692307,-5.010552349999999,1.042985773893321,0.24116204895104906,0.3651426500000001,1.2676969118304573
BIG 12,Sinker,Left,89.3929662524272,89.74782499999999,3.030337122236116,2240.9586853291266,2256.321715,161.40377400102622,13.012372805825246,13.51052,5.0358510650159145,-10.605958747572815,-12.02158,5.944759649124149,5.939253524271845,5.950135,0.5335847521547041,5.652959708737864,5.6649259999999995,0.4884038258874789,-5.080444919417475,-4.8702559999999995,1.15677004706491,1.9494937291262138,1.9344549999999996,1.0797472651869846
BIG 12,Cutter,Right,86.3390786678832,86.42705600000001,3.1979654834496976,2398.0279855948907,2400.9371962,274.8618326569612,8.426340729927007,8.457457000000002,4.896844430001037,2.0674924708029203,1.3017980000000011,4.956694353751172,5.850905189781021,5.896652,0.5066469007596062,5.812973040145985,5.841445500000001,0.468355350801095,-6.1067965704379565,-6.0186247,1.0836758518372305,-1.7851065678832116,-1.7984054999999999,1.1654444490226603
BIG 12,Cutter,Left,83.92871148611113,84.651193,3.393274183312267,2333.231159070833,2303.5258407,259.7804775639906,7.5708838472222215,7.6726735,5.607153482606581,3.426355,3.9038065000000004,4.735026880773932,5.781108111111111,5.8284775,0.617512645552762,5.648189777777777,5.698278999999999,0.42021809471997934,-6.413673666666667,-6.2301372,1.3834945113072428,3.3340393222222224,3.6725768,1.6340537783665985
BIG 12,FourSeamFastBall,Right,91.74430164705882,91.93502,2.652954551212297,2302.310668113971,2294.3995051,186.86298974466882,17.89984441911765,18.5146135,3.974401308323222,12.29080830147059,12.246445999999999,4.563688302021835,5.956430235294118,5.98043,0.5133300378205874,5.940634860294118,5.9865949999999994,0.46911743081405116,-4.52655867132353,-4.3551117999999995,1.0148331745811303,-0.1138453779411764,-0.025462200000000056,1.112618002529683
BIG 12,FourSeamFastBall,Left,89.04662357142857,88.8766775,2.722489369855553,2271.4476995166665,2245.9033148999997,205.8969409781397,16.48807226190476,18.139461,5.827039166869549,-6.377207142857142,-6.853152,5.337236023251979,5.767766119047618,5.907834,0.5548489449589047,5.941784952380953,6.001659500000001,0.4083577816162214,-5.04259165952381,-4.890688,1.1142586772535341,1.8355838976190482,2.1096665,1.4972075079493463
BIG 12,TwoSeamFastBall,Right,89.0894112542373,89.272934,3.192449652803051,2217.5405377288134,2269.4551616,258.59012172321826,12.125971118644067,12.16331,4.289213997791821,15.588088186440679,16.716146000000002,5.206030178641402,5.890684338983051,5.905846,0.5874016538526838,5.770990881355932,5.805507,0.4984026980915654,-5.573237344067796,-5.359853,1.1926004866953401,0.08156517796610177,0.348104,1.1041485787632699
BIG 12,TwoSeamFastBall,Left,88.84592608695652,88.54489199999999,2.9887141598505105,2133.751002217391,2140.118761,202.24675806291174,14.612553043478261,14.521666,4.3770494734501675,-9.271942565217392,-8.238689,5.292101541639815,5.982588043478261,6.071454,0.5808174716222014,5.874575869565218,5.87747,0.37824789530599867,-5.446412100000001,-5.1542601999999995,1.0240462254542484,1.5052936869565217,1.4042966000000003,1.1964545411775656
BIG 12,Splitter,Right,83.55894760344826,84.26126149999999,3.9643391595684783,1696.9831852017242,1653.7271483,576.343362058463,5.65299174137931,6.58528,5.8633809307959925,6.7470778965517235,9.135792,8.212251144173033,5.921931362068967,5.905084,0.5611285795062606,5.81608574137931,5.7586200000000005,0.5214977495742947,-6.868641453448276,-6.6996395,1.191579024878164,-0.6447653051724138,-0.86972385,1.591208625619172
BIG 12,Splitter,Left,82.60164431578949,82.10686,4.407956930996253,1749.8128838105263,1510.50914,545.9205520131579,4.400932947368421,4.62181,5.861869099604543,-3.6553292631578946,-2.8027420000000003,6.347509890773231,5.850173842105263,5.905908,0.5194047427028734,5.797970947368421,5.71558,0.4741453733448905,-6.993672347368422,-6.71841,0.9311726279238035,1.735880047368421,1.74926,1.1336878401629629
BIG 12,Sweeper,Right,78.65148993333334,78.25227299999999,3.956151926528747,2454.123985953333,2507.0366282,204.38823413069684,-4.335755333333333,-6.323943,4.675313227508386,-9.969392133333335,-9.287524999999999,3.581456082537657,5.500076866666666,5.400952,0.5339320765094712,5.956987733333334,5.76855,0.4822891952593682,-8.247737166666669,-7.7422988,1.6435110078824382,-2.5522839533333337,-2.834495,0.811603357933317
BIG 12,Sweeper,Left,74.83876200000002,73.09516,2.7988858821242912,2367.2747925999997,2380.367379,351.11283807238925,-4.249834666666666,-6.18012,5.338090597463062,10.646184000000002,7.51922,4.441866965551611,5.357675333333333,5.31579,0.13241989539676,5.686747333333333,5.67636,0.33188834885779844,-9.312362533333333,-8.538133,1.9710819239158734,3.5575452666666667,2.017953,2.481464396722389
BIG 12,Knuckleball,Right,81.35479488888888,80.9698775,3.2217113612635533,2373.5539153,2343.4367909000002,394.22304312082736,2.5401065,3.5138,6.365685199435401,-5.327234611111111,-8.569005,10.61118795475779,5.503252277777778,5.585599,0.679453608503006,5.738724999999999,5.73289,0.3526372452686567,-8.129945933333333,-8.0222815,1.4318973709544378,-2.9113919666666663,-2.720242,2.0139581007715166
BIG 12,Knuckleball,Left,83.06971,83.99281,2.938204631448711,2484.7039563333333,2500.194626,482.0186269634746,-2.4759066666666665,-3.74303,2.4768388777409176,-6.829436666666666,-14.18544,11.745837247474338,5.386273333333333,5.35182,0.3688738702531742,5.320223333333333,5.57756,0.8651650282011071,-8.112687666666666,-8.188258,0.5533072016016257,0.27562999999999976,2.003656,3.9791328122218625
POWER 4,Fastball,Right,92.41331398226073,92.5116495,2.6159236146018223,2333.7362952190183,2334.24066435,154.79388569554513,18.418000600247524,19.108269999999997,3.851430415438092,14.51897069348185,14.685730500000002,4.30210014892075,6.241010764438943,6.233605,0.4802864961698166,5.953122326732673,6.0046455000000005,0.5269200652123613,-4.142968430033004,-4.1109772499999995,0.6177568410944294,0.35404062875412556,0.4258716500000001,0.7609261897539159
POWER 4,Fastball,Left,90.67578944433198,90.76568799999998,2.5680945998260536,2281.5213074616395,2286.5018029999997,155.59888886976518,18.335021789473682,18.768987000000003,3.671163664895602,-7.26570262145749,-7.55769,4.960569538627533,6.171880089068826,6.159612,0.4862896082067147,5.898683382591092,5.9435305,0.4924919328828785,-4.256905279453441,-4.220325599999999,0.6174272099668227,2.2323553049595146,2.1841921,0.8767412752793258
POWER 4,Slider,Right,82.88951456934306,83.044208,3.141570802275036,2497.1823135193217,2501.2259104,248.56004067238905,4.038765674109061,4.5165500000000005,4.449702056144397,-2.8629468797767275,-2.748795,5.821030853378234,5.795468537999142,5.79074,0.4771994147594747,5.815752990553886,5.862484,0.5396144747992153,-6.681865560283383,-6.6222285,0.9274236196732552,-1.8259758850150278,-1.8033838999999998,1.0577145631865001
POWER 4,Slider,Left,81.06481691239317,81.0842395,3.1776226059528208,2426.263280744765,2420.4661149000003,236.92957359817186,3.920964085470086,4.001160500000001,4.778127645856467,10.857676241452992,10.444517999999999,5.490267868562486,5.776355087606838,5.768483,0.49211629812560037,5.747681462606837,5.773478000000001,0.4981566957938821,-6.820803379166666,-6.7057724,0.9694935774088557,4.419886401709403,4.371580700000001,1.2593274363510365
POWER 4,ChangeUp,Right,84.66674790072288,84.84407999999999,2.9108313087305655,1960.5541249593737,1961.9888566,311.4650845329641,10.662409854939758,11.115082,4.46529703624139,16.208560733493975,17.290974,5.316183129433262,6.162976447710843,6.1770700000000005,0.5148905243684148,5.747200616385542,5.78585,0.5375735756738117,-6.007220817542169,-5.9416247,0.9675183747513096,0.5959359540240964,0.744805,1.1560945470380648
POWER 4,ChangeUp,Left,82.94587001452514,83.18068600000001,2.9441566456139268,1928.817639527486,1930.6817303999999,293.45534655244296,11.037334690502794,11.411799000000002,4.37118594289694,-7.4393675508379875,-9.497842,7.409394008566505,6.1606089709497205,6.18044,0.5423404885697953,5.707798595530726,5.746681,0.4974052496159566,-6.055292690614525,-5.971328,0.9300615495411884,1.8530633160893857,1.8301832,1.1934490461927036
POWER 4,Curveball,Right,80.02651080024287,80.08755,3.0963646429518525,2490.3167202431696,2494.8029296,281.4604750938497,-3.432611033394049,-3.778114,5.788091521339765,-5.11202981420765,-5.3821639999999995,6.124703041471436,5.668721224043716,5.666398,0.49092264387767703,5.9308165713418335,5.977573,0.49478454052935505,-7.841841063205829,-7.808422199999999,1.0741498062535435,-1.7241493061323616,-1.639287,1.2283020377920748
POWER 4,Curveball,Left,78.49804531609196,78.53528349999999,3.1643835812118937,2420.1688658719822,2417.7185014,279.64480494825716,-2.9432467672413787,-3.2668649999999997,6.208430890230354,11.333103288793103,12.377643000000004,6.240667361713303,5.647377806034482,5.6347485,0.5088134534036037,5.857678725574712,5.8911915,0.4755906011469891,-7.884333126580461,-7.88578565,1.0625218803455632,3.850139087787356,3.8950869,1.3755908896549975
POWER 4,Sinker,Right,91.08086349133448,91.5688735,3.5897508015828423,2272.698067696361,2274.67904215,188.55818618680124,12.170798873483536,12.9006045,4.627253042905662,16.50665743847487,18.367932500000002,6.795024217744137,6.060767390814558,6.059174,0.5115059938644534,5.657817734835355,5.753658,0.5887957337627412,-5.100132526949741,-4.9267167999999995,1.13265460376349,0.2939645642114386,0.5211498000000001,1.2427726207741665
POWER 4,Sinker,Left,89.54825069094922,90.24231,3.630927273090184,2232.501323217881,2247.0539792,180.0953477615468,12.473092423841061,12.906235,4.683821383732155,-10.910264977924944,-12.846565,6.950898417998177,6.032067048565121,6.030602,0.548588632032912,5.624825443708609,5.660006,0.5038276674728648,-5.106481883664458,-4.8550680999999996,1.2341385871803607,1.861618849227373,1.869985,1.217527577834137
POWER 4,Cutter,Right,86.55080842637152,86.664912,3.3054131219282716,2406.8387815392684,2413.505448,254.45621294975302,8.945495156881618,8.98272,4.926313397311998,2.107287064485082,1.32854,4.837572573086073,5.936175730510106,5.9508920000000005,0.5069463328711681,5.834427437921078,5.87452,0.4895349867777771,-6.005665905389798,-5.9165576,1.1247165809298945,-1.5685416658325313,-1.50174,1.1174406113836628
POWER 4,Cutter,Left,84.82254304191616,85.306218,3.5725869728492725,2329.627771636228,2338.4149977,220.35432684588835,8.773050251497006,8.858695500000001,5.329357507140501,3.004688883233533,3.4859915,5.200089217057898,5.90498704491018,5.9655095,0.5534152845397211,5.722783529940119,5.777661,0.4805149174164775,-6.189985234431137,-6.079701849999999,1.225825641016456,3.3748647709580846,3.5039959000000005,1.3588533390665565
POWER 4,FourSeamFastBall,Right,92.09872283053434,92.22281,2.7491148529777116,2309.499881106412,2306.783013,171.74622901004986,17.978252085496184,18.945916,4.278966049932823,12.595345966412212,12.690526,4.512341078280872,6.063981816793894,6.069478999999999,0.526815224331777,5.923343282442748,5.987015,0.5097862313487204,-4.368063751145038,-4.1992956999999995,0.8924777888722172,-0.018931817557251804,0.06355940000000036,1.0111750845044203
POWER 4,FourSeamFastBall,Left,90.21446175581396,90.183104,2.7075889183419193,2244.029045068218,2249.8500208,182.53683649745932,17.874919686046507,18.550068,4.232335908157438,-7.5845431627906965,-8.23829,4.785573705079155,6.038106457364341,6.024227,0.5292487641474442,5.868167968992249,5.900852,0.5038885674909296,-4.452001176356589,-4.3379907499999995,0.9362604117726004,1.992980262403101,2.0174711500000004,1.0968842118382571
POWER 4,TwoSeamFastBall,Right,90.0762871380753,90.341562,3.3075967105807758,2222.8948549447696,2237.8122836000002,219.8773902490974,11.628386230125525,12.077312000000001,4.398911596003282,15.492784698744769,17.200729000000003,6.5992054672792895,5.961795987447699,5.9879,0.5427782843681532,5.60746949372385,5.6858699999999995,0.6540415299712845,-5.304289984100419,-5.1140596,1.1684045337498665,0.05570496485355656,0.12946090000000005,1.1898109230089617
POWER 4,TwoSeamFastBall,Left,88.91480368367345,89.412543,4.204530701480748,2176.9037735989796,2191.4858556500003,186.8414819209478,12.807703612244895,13.039538,5.129704202929068,-11.03749130612245,-12.962377,6.110617997102937,5.997825571428572,6.024238,0.537479953863094,5.68169998979592,5.7343625,0.6762297174295786,-5.395629190816327,-5.163756599999999,1.242445893061188,1.743581181632653,1.6568087,1.2679384509701925
POWER 4,Splitter,Right,84.21776417537315,84.1564875,3.7746381957914945,1751.9743681895523,1633.1514304500001,571.5012281670356,7.599952880597016,7.745948,5.931256794583351,8.450281044776121,10.304174,7.755264022957426,5.94016870522388,5.960979,0.5389886939976685,5.896221921641792,5.889986,0.5282626043581886,-6.587186523134328,-6.43345465,1.19218460041618,-0.27849271044776114,-0.0062765,1.693398588666083
POWER 4,Splitter,Left,83.39175999999999,83.353644,3.725081070828258,1668.1807737542854,1488.6184647,529.9923448208973,7.3050308714285705,8.188771000000001,6.511153088097112,-4.377678514285714,-5.019269499999999,6.418922750104846,5.952259057142856,5.97224,0.48457310551361704,5.7501216428571436,5.788719,0.49844417049521006,-6.655413945714286,-6.4573219,1.4246976840792915,1.8817213385714284,2.00850125,1.4907535687202127
POWER 4,Sweeper,Right,80.51296246153846,80.85228000000001,4.336318320059169,2494.6008050046153,2506.441778,251.4744170801181,0.3351103846153847,0.168485,6.552623240959563,-8.955198276923076,-10.482151,7.263540946280805,5.719036492307692,5.715095,0.5080489631949062,5.68898996923077,5.597291,0.4875176854873289,-7.415921215384615,-7.2055959000000005,1.643590733630563,-2.747095153846154,-2.567890499999999,1.3137643115284858
POWER 4,Sweeper,Left,77.79048875000001,77.194624,3.656977417209091,2406.7495908700002,2389.49766095,281.64196926059196,-0.8830527499999997,-1.7989744999999995,5.586956476952508,13.252941150000002,14.3627125,5.071982856167737,5.584200300000001,5.521375,0.35494966023551844,5.60230505,5.626981499999999,0.5244882378911346,-7.920138350000002,-7.620926,1.427131687933746,4.417807460000001,4.13194855,1.9526901770359544
POWER 4,Knuckleball,Right,80.53948852777778,81.13996,5.277839250891152,2266.381015823611,2301.9516034999997,411.4632063586614,3.722198861111112,2.5126,7.842517920666307,-3.0620763055555553,-5.7506699999999995,10.266073699599957,5.635825805555555,5.6737649999999995,0.6124946568607226,5.728322847222222,5.75489,0.6446767207527923,-7.589633052777777,-7.6546924999999995,1.5739374068250553,-2.4757382986111107,-2.663647,1.9455112512874222
POWER 4,Knuckleball,Left,80.59666226666666,79.55183,2.8135820544834407,2302.9637721333334,2269.01798,414.4915810860485,1.5450855999999997,0.98571,5.062210835330664,-0.746981866666667,2.84417,11.9104439929468,5.4640287999999995,5.35182,0.599921891753607,5.452309466666667,5.46609,0.5578887014365101,-7.699285866666667,-7.762728,1.1655515630265643,1.4595995266666668,2.003656,2.4017151346667887
D1,Fastball,Right,90.42106634738873,90.6424165,3.227142416487439,2283.694516213808,2288.90245355,166.7092515800711,18.485049256959968,19.100477,4.014730287277245,14.659111021540339,15.009428,4.48089816753918,6.226274345966267,6.2214290000000005,0.5055351770336248,5.934017804308067,5.9818905,0.5375398246094809,-4.275383664214591,-4.2356384,0.6516375921702533,0.4909051377768748,0.5516581500000002,0.7804620595437531
D1,Fastball,Left,88.62828166273086,88.92156,3.3446601495081474,2228.925819407024,2236.0375792,166.83821160146078,18.332657387223737,18.764400000000002,3.763602353656827,-6.843285498940357,-7.20335,5.31191297419145,6.111767584317287,6.112184,0.5215860588858796,5.897437066000605,5.937029000000001,0.4934717868406684,-4.406575541416894,-4.3653832,0.6629259981687783,2.1322632424765366,2.117122000000001,0.867478199092953
D1,Slider,Right,81.12596148799828,81.4011475,3.5667768167809317,2432.77597515629,2432.2537480499996,256.81704981693457,4.324018180454352,4.576751,4.828259684999686,-2.407806114873553,-2.73677,6.605125887682241,5.775318410415773,5.769268,0.49282175742459017,5.792287156022288,5.835125,0.5403882518843331,-6.807058296720959,-6.7187372,0.9969443262573451,-1.650005324528504,-1.6462135,1.1029033095597702
D1,Slider,Left,79.48039937386804,79.696406,3.5951362933224646,2367.752180342723,2366.6579813,263.03319571310357,4.382721651034929,4.3574025,5.029998110856903,11.078143562742563,10.997326000000001,5.96934174176337,5.703309982535575,5.69456,0.5105982310909766,5.739525704398448,5.7740504999999995,0.503342682822799,-6.923993997800776,-6.832358900000001,1.0203934279680227,4.265660310478655,4.2762052,1.3112655998921756
D1,ChangeUp,Right,83.22786545335865,83.50361050000001,3.193454586445107,1948.7966096761334,1944.9624733,319.0297033947468,11.05150148718253,11.5187565,4.772468054670847,15.755837083432233,17.125206499999997,5.847136286391683,6.132873665677664,6.140738000000001,0.5401552638465816,5.737729508782341,5.7735125,0.544338462159772,-6.096659336850226,-6.00543665,1.008557238576856,0.6421664544386424,0.8135181000000005,1.1873522305705093
D1,ChangeUp,Left,81.68567892107926,81.993684,3.3123812648053454,1905.174326349241,1904.0590498,295.1522835580368,11.507697234738616,11.878492000000001,4.595552613135565,-6.294922118043844,-8.593119,8.05906492942639,6.062688332209106,6.066939,0.5556349131824346,5.712164704890388,5.741578,0.49980643276766645,-6.159200637740304,-6.0682035,0.9680330427905536,1.8389818803372684,1.794146,1.20718599628963
D1,Curveball,Right,78.57623461618685,78.714264,3.5646202901266313,2415.001704062515,2421.6276398,290.24229834146377,-2.3708962758519383,-2.8845239999999994,6.189991222672733,-4.690493224588719,-5.191312,6.765347631358382,5.644905696239718,5.6438049999999995,0.5010488977514076,5.889257782461809,5.924192,0.5065159869478396,-7.860064778055229,-7.809403,1.1742173547798844,-1.5754970056404227,-1.5179262999999998,1.2994838913145859
D1,Curveball,Left,77.06404275084459,77.17694399999999,3.714182103531234,2347.0525069564615,2346.87134965,299.90371890993083,-1.418582404138513,-2.081109,6.528447882417096,11.348428244932432,12.140671,6.477742058514038,5.57740630785473,5.5673925,0.5294432515419225,5.8286345160472965,5.85441,0.47534696705166174,-7.896864141216217,-7.8493974,1.2009384312663707,3.731507235768581,3.8375078,1.4182798523800706
D1,Sinker,Right,89.28201913601683,89.904012,4.1776069725303895,2226.4233178147592,2231.3134545000003,201.39250647163573,12.068436277558538,12.81835,5.10000231816155,16.230375953170217,18.28596,7.239533392118289,6.005368129965799,6.01702,0.5359084523433646,5.617546530649829,5.703331,0.6053734058029031,-5.23900370581426,-5.0515142,1.2152352255602248,0.28542144162062616,0.5297026000000001,1.3185992167935399
D1,Sinker,Left,87.72087012469437,88.488136,4.198870076171476,2188.7403092066015,2198.3116950000003,201.7807329839444,12.27832343031785,12.870538,5.254706788038061,-10.616508252648737,-12.88204,7.644682241473638,5.935588074164629,5.943547,0.5722576208465986,5.599572091279544,5.62885,0.5210803078887825,-5.270385412143439,-4.983598799999999,1.297044587752136,1.6777498277913612,1.6661984,1.2585946702526758
D1,Cutter,Right,85.09668900819207,85.34277,3.6619455389967888,2348.1825101383615,2358.8253597000003,264.1017009188062,9.227634109322034,9.140206499999998,5.280802899664987,2.651592593502825,1.6403679999999996,5.836042347835433,5.90781945480226,5.909242,0.5316992257744303,5.813546171468927,5.8414850000000005,0.5044505728669967,-6.096870527231638,-5.9816652,1.1947976256371708,-1.4236293209887005,-1.3579663499999999,1.202267433742209
D1,Cutter,Left,83.34713223319328,83.6808145,4.165944004457385,2286.186395926996,2303.5474323999997,268.0320500886181,8.83527611554622,8.924931999999998,5.7172469494408515,2.8808939485294123,3.4915335,6.096040929058294,5.797242679621848,5.80485,0.5654389797987064,5.7278626050420165,5.7482880000000005,0.5124153811775889,-6.312834629831932,-6.149655450000001,1.3911473194560662,3.1741357591386556,3.341445400000001,1.5656116126803301
D1,FourSeamFastBall,Right,90.54701870768083,90.75677999999999,3.03791520741287,2272.765214799478,2283.1939192500004,177.0186512935397,18.354928706935123,18.99588,4.119209662148906,12.709352088366892,13.1126185,4.519254171913815,6.078647861297539,6.0882985,0.5326117755202873,5.8983841808351976,5.940376499999999,0.5063986009211501,-4.4079101310589115,-4.2951763,0.8983056719742372,0.10517145622669659,0.20853279999999996,1.0104294327434427
D1,FourSeamFastBall,Left,88.79038824827585,88.83945650000001,2.875661236284311,2223.4074670688506,2227.0455578,170.71534087954606,18.28508361724138,18.61796,3.9137808740545568,-7.6651945356321844,-8.1527685,5.328852900311097,5.99248718275862,5.9966895000000005,0.5576986392269883,5.855508496551724,5.884361999999999,0.4756103152154038,-4.52615954137931,-4.4045507,0.9010368395036652,1.8482972667816093,1.8970179999999999,1.1194560184793139
D1,TwoSeamFastBall,Right,89.21551295242718,89.5946345,3.470154608405535,2200.266678086602,2215.08047015,211.32042846276985,12.86051927669903,13.2411885,4.990587587357138,16.155452521359223,17.5352115,6.000520625723645,6.006571346601941,6.0085035,0.5315221226079051,5.649449677669902,5.7309684999999995,0.6263515596026459,-5.25522950737864,-5.1077490999999995,1.1335321659707394,0.30801870757281563,0.4626111000000002,1.186723715342351
D1,TwoSeamFastBall,Left,87.767629688,88.075665,3.704190766095983,2155.3409119912003,2162.2273834999996,187.77587511264258,13.441785426666666,13.652708,5.006327122773992,-11.807345047999998,-13.046228000000001,6.191832816559764,5.900009933333335,5.90763,0.5370523871123024,5.673239981333333,5.7179,0.5640744143197254,-5.312811831466666,-5.1142074,1.1409729050370798,1.4311463034666667,1.3298349999999999,1.172720133633802
D1,Splitter,Right,82.7001620086042,82.6024625,4.057463181035563,1686.079086257266,1602.1837744999998,553.9086999946352,7.889592725621415,8.129646000000001,5.988057005553564,9.178750741873806,10.730074000000002,7.707952744475869,5.888102000956023,5.869273,0.5540834893106237,5.822741858508604,5.843221,0.551314690719877,-6.741273520076481,-6.5893625,1.3224429098162194,-0.18208168938814523,0.05681500000000002,1.6918613075726079
D1,Splitter,Left,81.48650057291667,81.299418,4.20207576081401,1745.7003930526043,1703.3455353,517.6886815979323,8.171915994791668,8.614566,6.365481219694969,-3.2743538333333326,-3.4235479999999994,7.9312067500345025,5.83480796875,5.836716,0.5152986007138431,5.714457807291667,5.69791,0.5202968206989215,-6.682508957812499,-6.4701424,1.2672286898410703,1.8098405473958337,1.8574738000000002,1.5497841387556566
D1,Sweeper,Right,79.75006135357144,79.73595,3.8168743904436053,2484.443123151786,2498.2138674,293.78376408939744,1.259797492857143,1.443259000000002,5.858853958963161,-9.363926732142858,-11.140541,8.498480137827208,5.62662655,5.6694545000000005,0.4969583851255028,5.576109253571429,5.587369,0.5259883528289896,-7.334269002142858,-7.2135922,1.4494994481980175,-2.7139921885714284,-2.6039742,1.4520890702899816
